10000000.00;0,000000e+00;0,000000e+00;0,000000e+00
100000000.00;0,000000e+00;0,000000e+00;0,000000e+00
1000000000.00;0,000000e+00;0,000000e+00;0,000000e+00
10000000000.00;0,000000e+00;0,000000e+00;15000.00
100000000000.00;31000.00;16000.00;31000.00
1000000000000.00;297000.00;297000.00;297000.00
10000000000000.00;3438000.00;3438000.00;3468000.00
100000000000000.00;39313000.00;39281000.00;39202000.00
1000000000000000.00;580547000.00;445031000.00;448015000.00
